,address,balance,Vote,Round,Project Name,Proposal State,Grant Category,Earmarks,OCEAN Granted
1,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,Datalatte.ai,Funded,Unleash Data,New Entrants,22764.0
2,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,Yes,9,Datalatte.ai,Funded,Unleash Data,New Entrants,22764.0
3,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,210774.374896051,Yes,9,Datalatte.ai,Funded,Unleash Data,New Entrants,22764.0
4,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,9,Datalatte.ai,Funded,Unleash Data,New Entrants,22764.0
5,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,9,Datalatte.ai,Funded,Unleash Data,New Entrants,22764.0
6,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.8758673967,Yes,9,Datalatte.ai,Funded,Unleash Data,New Entrants,22764.0
7,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Datalatte.ai,Funded,Unleash Data,New Entrants,22764.0
0,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
1,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
2,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,210774.374896051,Yes,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
3,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
4,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.8758673967,Yes,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
5,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
6,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.7245652294,Yes,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
7,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,No,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
8,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Disrupt MLS,Funded,Unleash Data,New Entrants,22764.0
0,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,DataX,Funded,Build & Integrate,,22114.0
1,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,DataX,Funded,Build & Integrate,,22114.0
2,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,9,DataX,Funded,Build & Integrate,,22114.0
3,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.7245652294,Yes,9,DataX,Funded,Build & Integrate,,22114.0
4,0x7f95BFed6958e9B0A6de3bF270B3Cd996aF926d7,25000.0,Yes,9,DataX,Funded,Build & Integrate,,22114.0
5,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,277412.000095623,Yes,9,DataX,Funded,Build & Integrate,,22114.0
6,0xbdD5d655ad781FB9929BFe515EB4A50090444C21,238185.413011105,Yes,9,DataX,Funded,Build & Integrate,,22114.0
7,0x03310BaF844Bfe66aaDd339c73F9229F35aA4c6d,299611.98,Yes,9,DataX,Funded,Build & Integrate,,22114.0
8,0x27B3035ab7F71d711dE25f114768F5F64B61857B,44349.8,Yes,9,DataX,Funded,Build & Integrate,,22114.0
9,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,Yes,9,DataX,Funded,Build & Integrate,,22114.0
10,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,DataX,Funded,Build & Integrate,,22114.0
11,0xE0093f7A481f1545d4A656726735E544Eb98eD93,400000.0,Yes,9,DataX,Funded,Build & Integrate,,22114.0
0,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,18580.6564481131,No,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
1,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
2,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
3,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
4,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,210774.374896051,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
5,0xeC39bE1ABcE3f9af3A6a5A738bCDF915e07fb4fE,26727.1216397098,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
6,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
7,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.8758673967,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
8,0x946f0711dFEa25dc2AB60E6fF0df6DBda32Ee6c6,13516.3764415255,No,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
9,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,No,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
10,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
11,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Ocean Greek Community,Funded,Outreach,New Entrants,13008.0
0,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,18580.6564481131,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
1,0xEC09020811060215690501aAb132cDA57f5DA749,13185.2663599664,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
2,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0880909426,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
3,0x817F47ab94691E08E5143b06EfDa6b1e0a7A2D43,20067.8046156528,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
4,0x061d84c204978d385dB892Bb5F1b0d9Cf5341848,500.964482598648,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
5,0x39e09F79463913b9F36279ac99BB592530f68158,3172.64280473558,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
6,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
7,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,28128.2554481304,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
8,0x8e45976c6BE6Ba8e2146CaDE556A2A842bBe65A9,122.102150370212,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
9,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
10,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
11,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
12,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,210774.374896051,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
13,0xeC39bE1ABcE3f9af3A6a5A738bCDF915e07fb4fE,26727.1216397098,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
14,0x006D0f31A00E1f9c017Ab039E9d0BA699433A28c,66106.3454503453,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
15,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
16,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.7245652294,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
17,0x2fD93Bff34ff24f75C8af70baB04ace0B658e5B3,890.221456024415,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
18,0x946f0711dFEa25dc2AB60E6fF0df6DBda32Ee6c6,13516.3764415255,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
19,0x3c4De357a7B0aF670960e375C0a0abbFbAFeAce3,180.550400479269,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
20,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,No,9,Data Whale,Funded,Build & Integrate,,22764.0
21,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
22,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
23,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Data Whale,Funded,Build & Integrate,,22764.0
0,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
1,0xbcF0a2A4743066423e4887fde0F63f5B59471Bb6,6776.76044,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
2,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
3,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,19771.0,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
4,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0880909426,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
5,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
6,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
7,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
8,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.8758673967,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
9,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
10,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.7245652294,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
11,0x6C7176A1760E9bE544d1b2442dc50B3dAe0D9bD9,18869.0,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
12,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,No,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
13,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
14,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Onshore Ocean,Funded,Build & Integrate,,22764.0
0,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
1,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,19771.0,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
2,0x65f4424CEa0593c53Fe4E34d55455238BD058a6c,5000.00028529514,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
3,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0880909426,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
4,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
5,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
6,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
7,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,210774.374896051,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
8,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
9,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
10,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.8758673967,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
11,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
12,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.7245652294,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
13,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,No,9,Coral Market,Funded,Build & Integrate,,22764.0
14,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
15,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
16,0x95455631BB8c09AF502036E66798C0248f1E234e,2116.04624,Yes,9,Coral Market,Funded,Build & Integrate,,22764.0
0,0x0EAEe7557fB9f7BCEc342BAffD628A6bd2CD3bC7,1320.13283768017,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
1,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
2,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
3,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
4,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
5,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.8758673967,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
6,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
7,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.7245652294,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
8,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,277412.000095623,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
9,0x7f95BFed6958e9B0A6de3bF270B3Cd996aF926d7,25000.0,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
10,0x946f0711dFEa25dc2AB60E6fF0df6DBda32Ee6c6,13516.3764415255,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
11,0x03310BaF844Bfe66aaDd339c73F9229F35aA4c6d,299611.98,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
12,0x27B3035ab7F71d711dE25f114768F5F64B61857B,44349.8,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
13,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
14,0xE0093f7A481f1545d4A656726735E544Eb98eD93,400000.0,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
15,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
16,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Alcor Network,Funded,Build & Integrate,New Entrants,22764.0
0,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,19986.0502710617,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
1,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
2,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,28128.2554481304,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
3,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
4,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
5,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,210774.374896051,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
6,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
7,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
8,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.8758673967,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
9,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
10,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.7245652294,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
11,0xe6E3459bA0d70699F54464cc4b5d273810E7EC7B,500.0,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
12,0x862f02e24fDdE7452f584f2438aA870856673437,2399.55,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
13,0x2F94d8479DE67B01514856Df271E52Ed1f6446E6,1331.0,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
14,0x5bA017cC1093292238CD4C7B204AA33082463544,1550.60326382167,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
15,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,No,9,Ocean Pearl,Granted,DAO,,22764.0
16,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
17,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
18,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Ocean Pearl,Granted,DAO,,22764.0
0,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,18580.6564481131,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
1,0x9012eEE622e771057863998Ca26c8F45b3BDDb1a,3242.61066747,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
2,0xAFd61F5FEB9695739CDb5C180C81A5F044F55819,7466.0,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
3,0xe16aeE13e6a7bA2d2f5Bf338F8b063C33Ff8ff87,6045.916,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
4,0x8E521EC37f2F28F8A298394BF0582419f969Df15,5311.0,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
5,0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
6,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
7,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
8,0x287B37008D6E0E12Feaa162050803C0B4050AbF9,500.0,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
9,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
10,0x946f0711dFEa25dc2AB60E6fF0df6DBda32Ee6c6,13516.3764415255,No,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
11,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
12,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,No,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
13,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,No,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
14,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,Duggie,Funded,Unleash Data,New Entrants,22764.0
0,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,18580.6564481131,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
1,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,19771.0,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
2,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
3,0x6C7176A1760E9bE544d1b2442dc50B3dAe0D9bD9,18869.0,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
4,0x53CB14af00560E779baCa9A662F6213dC573B906,22000.0,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
5,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0880909426,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
6,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
7,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,28128.2554481304,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
8,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.6887635426,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
9,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
10,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,169.934389430245,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
11,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
12,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,210774.374896051,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
13,0xeC39bE1ABcE3f9af3A6a5A738bCDF915e07fb4fE,26727.1216397098,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
14,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.8758673967,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
15,0x946f0711dFEa25dc2AB60E6fF0df6DBda32Ee6c6,13516.3764415255,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
16,0x27B3035ab7F71d711dE25f114768F5F64B61857B,44349.8,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
17,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.4456346229495,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
18,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,300726.804152667,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
19,0x169821D39aEBE75E6E6550d03Eb0B2eec3AF991a,12598.4677771486,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
20,0xF40b005FFE2Db0197b8c301e1C966C2cb3B59A08,500.0,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
21,0xD0a2813A5d4fB68e2192d04fF9e1c6A72A9285e8,27199.0,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
22,0xCe7BE31f48205C48A91A84E777a66252Bba87F0b,231238.82432063,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
23,0xFc1a540517fB09d967B5fb22c63F975B1e729D4C,15.5843747169356,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
24,0xcA3b7E1312Ad020C058eF4942e3f33fFe6fD7b5c,13764.1857439214,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
25,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,500.0,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
26,0x15b5359fd05A37ba6546AaCabe92D9354aD18D07,208.227302432759,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
27,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
28,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,9,DataUnion Foundation,Funded,Build & Integrate,,22764.0
0,0x423325991513d405cdD0bc2D0634722843D29728,1500000.0,No,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
1,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1317639.7856,No,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
2,0x65f4424CEa0593c53Fe4E34d55455238BD058a6c,6357.3232380019,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
3,0x2B1361AF4f0267aE9C41160c447F8AFbFeaD4532,2255.66180271844,No,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
4,0x2b15E377502B491D93F1fB1A6a1B17714C739158,231.333143909981,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
5,0x80083f2B6D9A748b44eD58D6374414934dcA600d,13701.4406028,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
6,0x90EB6f23617DCdD76C8BA65DE7293Dc847Ffc534,6139.96043855628,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
7,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
8,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,169.804722323422,No,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
9,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1310.0722963,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
10,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,197192.5,No,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
11,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
12,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,18132.0,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
13,0xAcf216B2ECD13A1B71BfC854BFC0a4eaadd689Bd,5659.20914,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
14,0xE0093f7A481f1545d4A656726735E544Eb98eD93,376000.0,Yes,10,Walkers Reserve Currency,Down Voted,Unleash Data,New Entrants,0.0
